#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
2378,06/07/2022 15:15:50,26.51,2.13,,,,
2379,06/07/2022 15:16:00,26.51,1.94,,,,
2380,06/07/2022 15:16:10,26.60,1.36,,,,
2381,06/07/2022 15:16:20,26.60,9.18,,,,
2382,06/07/2022 15:16:30,26.60,8.37,,,,
2383,06/07/2022 15:16:40,26.60,8.37,,,,
2384,06/07/2022 15:16:50,26.64,8.57,,,,
2385,06/07/2022 15:17:00,26.68,6.24,,,,
2386,06/07/2022 15:17:10,26.72,5.82,,,,
2387,06/07/2022 15:17:20,26.68,6.02,,,,
2388,06/07/2022 15:17:30,26.72,5.82,,,,
2389,06/07/2022 15:17:40,26.72,6.04,,,,
2390,06/07/2022 15:17:50,26.81,6.63,,,,
2391,06/07/2022 15:18:00,26.85,7.79,,,,
2392,06/07/2022 15:18:10,26.81,9.56,,,,
2393,06/07/2022 15:18:20,26.85,10.54,,,,
2394,06/07/2022 15:18:30,26.90,10.15,,,,
2395,06/07/2022 15:18:40,26.90,9.95,,,,
2396,06/07/2022 15:18:50,26.94,10.15,,,,
2397,06/07/2022 15:19:00,26.98,9.95,,,,
2398,06/07/2022 15:19:10,26.98,7.99,,,,
2399,06/07/2022 15:19:20,26.98,6.41,,,,
2400,06/07/2022 15:19:30,27.02,6.82,,,,
2401,06/07/2022 15:19:40,27.02,8.79,,,,
2402,06/07/2022 15:19:50,27.11,7.01,,,,
2403,06/07/2022 15:20:00,27.07,9.37,,,,
2404,06/07/2022 15:20:10,27.07,8.96,,,,
2405,06/07/2022 15:20:20,27.15,6.21,,,,
2406,06/07/2022 15:20:30,27.11,5.44,,,,
2407,06/07/2022 15:20:40,27.20,5.44,,,,
2408,06/07/2022 15:20:50,27.20,5.44,,,,
2409,06/07/2022 15:21:00,27.24,6.60,,,,
2410,06/07/2022 15:21:10,27.24,9.95,,,,
2411,06/07/2022 15:21:20,27.28,9.18,,,,
2412,06/07/2022 15:21:30,27.28,8.96,,,,
2413,06/07/2022 15:21:40,27.28,10.54,,,,
2414,06/07/2022 15:21:50,27.28,9.37,,,,
2415,06/07/2022 15:22:00,27.32,7.40,,,,
2416,06/07/2022 15:22:10,27.37,7.01,,,,
2417,06/07/2022 15:22:20,27.41,6.82,,,,
2418,06/07/2022 15:22:30,27.41,6.82,,,,
2419,06/07/2022 15:22:40,27.41,6.60,,,,
2420,06/07/2022 15:22:50,27.45,6.41,,,,
2421,06/07/2022 15:23:00,27.45,6.60,,,,
2422,06/07/2022 15:23:10,27.45,6.82,,,,
2423,06/07/2022 15:23:20,27.45,6.60,,,,
2424,06/07/2022 15:23:30,27.50,6.21,,,,
2425,06/07/2022 15:23:40,27.50,5.44,,,,
2426,06/07/2022 15:23:50,27.50,5.24,,,,
2427,06/07/2022 15:24:00,27.54,5.24,,,,
2428,06/07/2022 15:24:10,27.54,5.44,,,,
2429,06/07/2022 15:24:20,27.54,6.60,,,,
2430,06/07/2022 15:24:30,27.54,7.99,,,,
2431,06/07/2022 15:24:40,27.63,7.60,,,,
2432,06/07/2022 15:24:50,27.58,7.40,,,,
2433,06/07/2022 15:25:00,27.58,7.40,,,,
2434,06/07/2022 15:25:10,27.58,7.40,,,,
2435,06/07/2022 15:25:20,27.67,8.37,,,,
2436,06/07/2022 15:25:30,27.67,6.21,,,,
2437,06/07/2022 15:25:40,27.67,5.44,,,,
2438,06/07/2022 15:25:50,27.71,5.24,,,,
2439,06/07/2022 15:26:00,27.67,5.63,,,,
2440,06/07/2022 15:26:10,27.71,5.82,,,,
2441,06/07/2022 15:26:20,27.71,5.05,,,,
2442,06/07/2022 15:26:30,27.71,6.02,,,,
2443,06/07/2022 15:26:40,27.71,0.00,,,,
2444,06/07/2022 15:26:50,27.75,0.19,,,,
2445,06/07/2022 15:27:00,27.80,5.82,,,,
2446,06/07/2022 15:27:10,27.71,8.76,,,,
2447,06/07/2022 15:27:20,27.75,9.37,,,,
2448,06/07/2022 15:27:30,27.80,9.76,,,,
2449,06/07/2022 15:27:40,27.80,0.97,,,,
2450,06/07/2022 15:27:50,27.80,1.55,,,,
2451,06/07/2022 15:28:00,27.84,1.36,,,,
2452,06/07/2022 15:28:10,27.80,1.74,,,,
2453,06/07/2022 15:28:20,27.80,1.74,,,,
2454,06/07/2022 15:28:30,27.84,1.36,,,,
2455,06/07/2022 15:28:40,27.88,1.36,,,,
2456,06/07/2022 15:28:50,27.88,2.72,,,,
2457,06/07/2022 15:29:00,27.88,6.41,,,,
2458,06/07/2022 15:29:10,27.88,4.08,,,,
2459,06/07/2022 15:29:20,27.88,2.72,,,,
2460,06/07/2022 15:29:30,27.93,2.13,,,,
2461,06/07/2022 15:29:40,27.97,5.44,,,,
2462,06/07/2022 15:29:50,27.93,1.36,,,,
2463,06/07/2022 15:30:00,28.01,1.16,,,,
2464,06/07/2022 15:30:10,28.01,1.16,,,,
2465,06/07/2022 15:30:20,28.01,1.16,,,,
2466,06/07/2022 15:30:30,28.05,1.16,,,,
2467,06/07/2022 15:30:40,28.10,1.16,,,,
2468,06/07/2022 15:30:50,28.01,1.16,,,,
2469,06/07/2022 15:31:00,28.05,1.16,,,,
2470,06/07/2022 15:31:10,28.05,1.16,,,,
2471,06/07/2022 15:31:20,28.05,1.16,,,,
2472,06/07/2022 15:31:30,28.10,1.16,,,,
2473,06/07/2022 15:31:40,28.14,1.16,,,,
2474,06/07/2022 15:31:50,28.10,1.16,,,,
2475,06/07/2022 15:32:00,28.10,1.36,,,,
2476,06/07/2022 15:32:10,28.14,1.16,,,,
2477,06/07/2022 15:32:20,28.18,1.16,,,,
2478,06/07/2022 15:32:30,28.18,1.16,,,,
2479,06/07/2022 15:32:40,28.14,1.16,,,,
2480,06/07/2022 15:32:50,28.18,1.16,,,,
2481,06/07/2022 15:33:00,28.18,1.16,,,,
2482,06/07/2022 15:33:10,28.18,1.16,,,,
2483,06/07/2022 15:33:20,28.23,1.16,,,,
2484,06/07/2022 15:33:30,28.23,1.16,,,,
2485,06/07/2022 15:33:40,28.27,1.16,,,,
2486,06/07/2022 15:33:50,28.27,1.16,,,,
2487,06/07/2022 15:34:00,28.27,1.16,,,,
2488,06/07/2022 15:34:10,28.31,1.16,,,,
2489,06/07/2022 15:34:20,28.27,1.16,,,,
2490,06/07/2022 15:34:30,28.31,29.24,,,,
2491,06/07/2022 15:34:40,28.31,30.02,,,,
2492,06/07/2022 15:34:50,28.35,30.02,,,,
2493,06/07/2022 15:35:00,28.35,30.02,,,,
2494,06/07/2022 15:35:10,28.40,92.96,,,,
2495,06/07/2022 15:35:20,28.40,131.24,,,,
2496,06/07/2022 15:35:30,28.44,133.56,,,,
2497,06/07/2022 15:35:40,28.44,133.56,,,,
2498,06/07/2022 15:35:50,28.48,133.56,,,,
2499,06/07/2022 15:36:00,28.48,133.56,,,,
2500,06/07/2022 15:36:10,28.48,133.56,,,,
2501,06/07/2022 15:36:20,28.48,133.56,,,,
2502,06/07/2022 15:36:30,28.53,133.56,,,,
2503,06/07/2022 15:36:40,28.48,132.80,,,,
2504,06/07/2022 15:36:50,28.53,112.48,,,,
2505,06/07/2022 15:37:00,28.53,140.56,,,,
2506,06/07/2022 15:37:10,28.57,139.80,,,,
2507,06/07/2022 15:37:20,28.48,143.68,,,,
2508,06/07/2022 15:37:30,28.53,143.68,,,,
2509,06/07/2022 15:37:40,28.53,134.36,,,,
2510,06/07/2022 15:37:50,28.65,7590.40,,,,
2511,06/07/2022 15:38:00,28.61,337.28,,,,
2512,06/07/2022 15:38:10,28.57,252.16,,,,
2513,06/07/2022 15:38:20,28.57,11.68,,,,
2514,06/07/2022 15:38:30,28.53,142.00,,,,
2515,06/07/2022 15:38:40,28.44,170.16,,,,
2516,06/07/2022 15:38:50,28.31,169.36,,,,
2517,06/07/2022 15:39:00,28.27,177.20,,,,
2518,06/07/2022 15:39:10,28.10,173.28,,,,
2519,06/07/2022 15:39:20,27.97,173.28,,,,
2520,06/07/2022 15:39:30,27.80,179.52,,,,
2521,06/07/2022 15:39:40,27.54,156.88,,,,
2522,06/07/2022 15:39:50,27.24,149.00,,,,
2523,06/07/2022 15:40:00,26.85,155.32,,,,
2524,06/07/2022 15:40:10,26.47,156.88,,,,
2525,06/07/2022 15:40:20,26.17,157.64,,,,
2526,06/07/2022 15:40:30,25.82,162.32,,,,
2527,06/07/2022 15:40:40,25.44,164.72,,,,
2528,06/07/2022 15:40:50,25.22,166.32,,,,
2529,06/07/2022 15:41:00,24.97,167.84,,,,
2530,06/07/2022 15:41:10,24.79,169.36,,,,
2531,06/07/2022 15:41:20,24.58,170.96,,,,
2532,06/07/2022 15:41:30,24.36,170.96,,,,
2533,06/07/2022 15:41:40,24.19,170.96,,,,
2534,06/07/2022 15:41:50,24.06,170.16,,,,
2535,06/07/2022 15:42:00,23.89,170.96,,,,
2536,06/07/2022 15:42:10,23.81,147.44,,,,
2537,06/07/2022 15:42:20,23.68,162.32,,,,
2538,06/07/2022 15:42:30,23.51,174.08,,,,
2539,06/07/2022 15:42:40,23.42,175.60,,,,
2540,06/07/2022 15:42:50,23.34,174.08,,,,
2541,06/07/2022 15:43:00,23.21,172.48,,,,
2542,06/07/2022 15:43:10,23.12,151.36,,,,
2543,06/07/2022 15:43:20,23.08,151.36,,,,
2544,06/07/2022 15:43:30,23.03,153.68,,,,
2545,06/07/2022 15:43:40,22.91,153.68,,,,
2546,06/07/2022 15:43:50,22.82,153.68,,,,
2547,06/07/2022 15:44:00,22.82,151.36,,,,
2548,06/07/2022 15:44:10,22.78,149.80,,,,
2549,06/07/2022 15:44:20,22.73,153.68,,,,
2550,06/07/2022 15:44:30,22.69,152.12,,,,
2551,06/07/2022 15:44:40,22.61,151.36,,,,
2552,06/07/2022 15:44:50,22.61,153.68,,,,
2553,06/07/2022 15:45:00,22.48,152.12,,,,
2554,06/07/2022 15:45:10,22.48,149.00,,,,
2555,06/07/2022 15:45:20,22.48,184.16,,,,
2556,06/07/2022 15:45:30,22.43,184.96,,,,
2557,06/07/2022 15:45:40,22.39,183.36,,,,
2558,06/07/2022 15:45:50,22.31,182.64,,,,
2559,06/07/2022 15:46:00,22.35,184.96,,,,
2560,06/07/2022 15:46:10,22.31,187.28,,,,
2561,06/07/2022 15:46:20,22.26,189.60,,,,
2562,06/07/2022 15:46:30,22.22,190.40,,,,
2563,06/07/2022 15:46:40,22.22,190.40,,,,
2564,06/07/2022 15:46:50,22.18,191.12,,,,
2565,06/07/2022 15:47:00,22.18,191.92,,,,
2566,06/07/2022 15:47:10,22.18,191.92,,,,
2567,06/07/2022 15:47:20,22.13,192.72,,,,
2568,06/07/2022 15:47:30,22.09,192.72,,,,
2569,06/07/2022 15:47:40,22.09,188.80,,,,
2570,06/07/2022 15:47:50,22.05,192.72,,,,
2571,06/07/2022 15:48:00,22.09,192.72,,,,
2572,06/07/2022 15:48:10,22.05,192.72,,,,
2573,06/07/2022 15:48:20,22.01,191.12,,,,
2574,06/07/2022 15:48:30,22.01,192.72,,,,
2575,06/07/2022 15:48:40,22.01,192.72,,,,
2576,06/07/2022 15:48:50,21.96,190.40,,,,
2577,06/07/2022 15:49:00,21.92,192.72,,,,
2578,06/07/2022 15:49:10,21.96,189.60,,,,
2579,06/07/2022 15:49:20,21.92,191.12,,,,
2580,06/07/2022 15:49:30,21.92,190.40,,,,
2581,06/07/2022 15:49:40,21.88,193.52,,,,
2582,06/07/2022 15:49:50,21.92,183.36,,,,
2583,06/07/2022 15:50:00,21.88,188.08,,,,
2584,06/07/2022 15:50:10,21.88,184.16,,,,
2585,06/07/2022 15:50:20,21.88,187.28,,,,
2586,06/07/2022 15:50:30,21.88,185.68,,,,
2587,06/07/2022 15:50:40,21.83,184.96,,,,
2588,06/07/2022 15:50:50,21.88,184.96,,,,
2589,06/07/2022 15:51:00,21.83,184.16,,,,
2590,06/07/2022 15:51:10,21.88,182.64,,,,
2591,06/07/2022 15:51:20,21.83,181.84,,,,
2592,06/07/2022 15:51:30,21.83,182.64,,,,
2593,06/07/2022 15:51:40,21.79,181.04,,,,
2594,06/07/2022 15:51:50,21.83,181.04,,,,
2595,06/07/2022 15:52:00,21.83,181.84,,,,
2596,06/07/2022 15:52:10,21.83,181.84,,,,
2597,06/07/2022 15:52:20,21.79,181.84,,,,
2598,06/07/2022 15:52:30,21.79,180.24,,,,
2599,06/07/2022 15:52:40,21.83,179.52,,,,
2600,06/07/2022 15:52:50,21.75,181.84,,,,
2601,06/07/2022 15:53:00,21.79,181.04,,,,
2602,06/07/2022 15:53:10,21.79,181.84,,,,
2603,06/07/2022 15:53:20,21.79,181.84,,,,
2604,06/07/2022 15:53:30,21.79,181.84,,,,
2605,06/07/2022 15:53:40,21.79,181.84,,,,
2606,06/07/2022 15:53:50,21.79,181.84,,,,
2607,06/07/2022 15:54:00,21.75,181.84,,,,
2608,06/07/2022 15:54:10,21.75,180.24,,,,
2609,06/07/2022 15:54:20,21.75,178.72,,,,
2610,06/07/2022 15:54:30,21.75,179.52,,,,
2611,06/07/2022 15:54:40,21.79,181.84,,,,
2612,06/07/2022 15:54:50,21.75,181.04,,,,
2613,06/07/2022 15:55:00,21.75,181.04,,,,
2614,06/07/2022 15:55:10,21.75,115.40,,,,
2615,06/07/2022 15:55:20,21.75,101.40,,,,
2616,06/07/2022 15:55:30,21.70,177.92,,,,
2617,06/07/2022 15:55:40,21.75,183.36,,,,
2618,06/07/2022 15:55:50,21.75,183.36,,,,
2619,06/07/2022 15:56:00,21.70,182.64,,,,
2620,06/07/2022 15:56:10,21.70,181.84,,,,
2621,06/07/2022 15:56:20,21.75,181.04,,,,
2622,06/07/2022 15:56:30,21.75,181.04,,,,
2623,06/07/2022 15:56:40,21.75,180.24,,,,
2624,06/07/2022 15:56:50,21.75,179.52,,,,
2625,06/07/2022 15:57:00,21.75,178.72,,,,
2626,06/07/2022 15:57:10,21.75,180.24,,,,
2627,06/07/2022 15:57:20,21.66,181.84,,,,
2628,06/07/2022 15:57:30,21.75,182.64,,,,
2629,06/07/2022 15:57:40,21.70,182.64,,,,
2630,06/07/2022 15:57:50,21.70,182.64,,,,
2631,06/07/2022 15:58:00,21.75,182.64,,,,
2632,06/07/2022 15:58:10,21.70,182.64,,,,
2633,06/07/2022 15:58:20,21.75,183.36,,,,
2634,06/07/2022 15:58:30,21.70,183.36,,,,
2635,06/07/2022 15:58:40,21.70,182.64,,,,
2636,06/07/2022 15:58:50,21.70,182.64,,,,
2637,06/07/2022 15:59:00,21.75,182.64,,,,
2638,06/07/2022 15:59:10,21.70,182.64,,,,
2639,06/07/2022 15:59:20,21.75,182.64,,,,
2640,06/07/2022 15:59:30,21.70,182.64,,,,
2641,06/07/2022 15:59:40,21.66,181.84,,,,
2642,06/07/2022 15:59:50,21.70,181.84,,,,
2643,06/07/2022 16:00:00,21.70,181.84,,,,
2644,06/07/2022 16:00:10,21.66,181.84,,,,
2645,06/07/2022 16:00:20,21.70,181.04,,,,
2646,06/07/2022 16:00:30,21.70,177.20,,,,
2647,06/07/2022 16:00:40,21.70,181.04,,,,
2648,06/07/2022 16:00:50,21.70,181.04,,,,
2649,06/07/2022 16:01:00,21.70,181.04,,,,
2650,06/07/2022 16:01:10,21.70,181.04,,,,
2651,06/07/2022 16:01:20,21.66,181.04,,,,
2652,06/07/2022 16:01:30,21.75,181.04,,,,
2653,06/07/2022 16:01:40,21.66,181.04,,,,
2654,06/07/2022 16:01:50,21.70,181.04,,,,
2655,06/07/2022 16:02:00,21.70,181.04,,,,
2656,06/07/2022 16:02:10,21.70,181.04,,,,
2657,06/07/2022 16:02:20,21.70,181.04,,,,
2658,06/07/2022 16:02:30,21.66,181.04,,,,
2659,06/07/2022 16:02:40,21.66,181.84,,,,
2660,06/07/2022 16:02:50,21.66,182.64,,,,
2661,06/07/2022 16:03:00,21.70,182.64,,,,
2662,06/07/2022 16:03:10,21.62,182.64,,,,
2663,06/07/2022 16:03:20,21.66,182.64,,,,
2664,06/07/2022 16:03:30,21.66,183.36,,,,
2665,06/07/2022 16:03:40,21.66,183.36,,,,
2666,06/07/2022 16:03:50,21.70,183.36,,,,
2667,06/07/2022 16:04:00,21.70,180.24,,,,
2668,06/07/2022 16:04:10,21.66,180.24,,,,
2669,06/07/2022 16:04:20,21.66,181.84,,,,
2670,06/07/2022 16:04:30,21.66,177.92,,,,
2671,06/07/2022 16:04:40,21.66,179.52,,,,
2672,06/07/2022 16:04:50,21.66,178.72,,,,
2673,06/07/2022 16:05:00,21.66,181.04,,,,
2674,06/07/2022 16:05:10,21.70,180.24,,,,
2675,06/07/2022 16:05:20,21.62,179.52,,,,
2676,06/07/2022 16:05:30,21.66,177.92,,,,
2677,06/07/2022 16:05:40,21.62,175.60,,,,
2678,06/07/2022 16:05:50,21.66,174.08,,,,
2679,06/07/2022 16:06:00,21.62,171.76,,,,
2680,06/07/2022 16:06:10,21.66,170.16,,,,
2681,06/07/2022 16:06:20,21.66,168.64,,,,
2682,06/07/2022 16:06:30,21.62,168.64,,,,
2683,06/07/2022 16:06:40,21.62,167.84,,,,
2684,06/07/2022 16:06:50,21.62,167.84,,,,
2685,06/07/2022 16:07:00,21.62,167.04,,,,
2686,06/07/2022 16:07:10,21.66,167.04,,,,
2687,06/07/2022 16:07:20,21.62,167.84,,,,
2688,06/07/2022 16:07:30,21.62,168.64,,,,
2689,06/07/2022 16:07:40,21.62,169.36,,,,
2690,06/07/2022 16:07:50,21.66,170.96,,,,
2691,06/07/2022 16:08:00,21.62,171.76,,,,
2692,06/07/2022 16:08:10,21.62,173.28,,,,
2693,06/07/2022 16:08:20,21.58,180.24,,,,
2694,06/07/2022 16:08:30,21.62,177.20,,,,
2695,06/07/2022 16:08:40,21.62,172.48,,,,
2696,06/07/2022 16:08:50,21.58,177.20,,,,
2697,06/07/2022 16:09:00,21.58,177.20,,,,
2698,06/07/2022 16:09:10,21.66,177.20,,,,
2699,06/07/2022 16:09:20,21.58,177.92,,,,
2700,06/07/2022 16:09:30,21.62,177.92,,,,
2701,06/07/2022 16:09:40,21.58,177.20,,,,
2702,06/07/2022 16:09:50,21.62,178.72,,,,
2703,06/07/2022 16:10:00,21.62,178.72,,,,
2704,06/07/2022 16:10:10,21.58,178.72,,,,
2705,06/07/2022 16:10:20,21.62,178.72,,,,
2706,06/07/2022 16:10:30,21.58,178.72,,,,
2707,06/07/2022 16:10:40,21.58,178.72,,,,
2708,06/07/2022 16:10:50,21.62,177.92,,,,
2709,06/07/2022 16:11:00,21.58,177.92,,,,
2710,06/07/2022 16:11:10,21.58,177.92,,,,
2711,06/07/2022 16:11:20,21.58,177.92,,,,
2712,06/07/2022 16:11:30,21.58,177.92,,,,
2713,06/07/2022 16:11:40,21.58,177.92,,,,
2714,06/07/2022 16:11:50,21.62,177.92,,,,
2715,06/07/2022 16:12:00,21.58,177.92,,,,
2716,06/07/2022 16:12:10,21.53,177.20,,,,
2717,06/07/2022 16:12:20,21.58,177.20,,,,
2718,06/07/2022 16:12:30,21.58,177.20,,,,
2719,06/07/2022 16:12:40,21.58,177.20,,,,
2720,06/07/2022 16:12:50,21.58,177.20,,,,
2721,06/07/2022 16:13:00,21.53,174.80,,,,
2722,06/07/2022 16:13:10,21.53,109.96,,,,
2723,06/07/2022 16:13:20,21.53,176.40,,,,
2724,06/07/2022 16:13:30,21.58,175.60,,,,
2725,06/07/2022 16:13:40,21.58,175.60,,,,
2726,06/07/2022 16:13:50,21.58,174.80,,,,
2727,06/07/2022 16:14:00,21.58,178.72,,,,
2728,06/07/2022 16:14:10,21.58,178.72,,,,
2729,06/07/2022 16:14:20,21.58,177.92,,,,
2730,06/07/2022 16:14:30,21.58,177.92,,,,
2731,06/07/2022 16:14:40,21.53,177.92,,,,
2732,06/07/2022 16:14:50,21.62,177.92,,,,
2733,06/07/2022 16:15:00,21.62,177.92,,,,
2734,06/07/2022 16:15:10,21.58,177.92,,,,
2735,06/07/2022 16:15:20,21.62,177.92,,,,
2736,06/07/2022 16:15:30,21.53,177.92,,,,
2737,06/07/2022 16:15:40,21.53,177.92,,,,
2738,06/07/2022 16:15:50,21.58,177.92,,,,
2739,06/07/2022 16:16:00,21.58,177.20,,,,
2740,06/07/2022 16:16:10,21.53,177.20,,,,
2741,06/07/2022 16:16:20,21.53,177.20,,,,
2742,06/07/2022 16:16:30,21.58,177.20,,,,
2743,06/07/2022 16:16:40,21.58,177.20,,,,
2744,06/07/2022 16:16:50,21.53,176.40,,,,
2745,06/07/2022 16:17:00,21.58,176.40,,,,
2746,06/07/2022 16:17:10,21.53,176.40,,,,
2747,06/07/2022 16:17:20,21.58,176.40,,,,
2748,06/07/2022 16:17:30,21.58,176.40,,,,
2749,06/07/2022 16:17:40,21.58,176.40,,,,
2750,06/07/2022 16:17:50,21.58,176.40,,,,
2751,06/07/2022 16:18:00,21.53,176.40,,,,
2752,06/07/2022 16:18:10,21.53,170.96,,,,
2753,06/07/2022 16:18:20,21.53,118.60,,,,
2754,06/07/2022 16:18:30,21.53,210.80,,,,
2755,06/07/2022 16:18:40,21.49,266.96,,,,
2756,06/07/2022 16:18:50,21.45,266.96,,,,
2757,06/07/2022 16:19:00,21.36,264.64,,,,
2758,06/07/2022 16:19:10,21.23,261.52,,,,
2759,06/07/2022 16:19:20,21.19,267.68,,,,
2760,06/07/2022 16:19:30,21.10,266.16,,,,
2761,06/07/2022 16:19:40,21.02,266.16,,,,
2762,06/07/2022 16:19:50,20.93,265.36,,,,
2763,06/07/2022 16:20:00,20.89,265.36,,,,
2764,06/07/2022 16:20:10,20.76,265.36,,,,
2765,06/07/2022 16:20:20,20.68,264.64,,,,
2766,06/07/2022 16:20:30,20.59,263.84,,,,
2767,06/07/2022 16:20:40,20.59,263.84,,,,
2768,06/07/2022 16:20:50,20.46,264.64,,,,
2769,06/07/2022 16:21:00,20.42,260.72,,,,
2770,06/07/2022 16:21:10,20.33,281.12,,,,
2771,06/07/2022 16:21:20,20.29,284.24,,,,
2772,06/07/2022 16:21:30,20.25,263.04,,,,
2773,06/07/2022 16:21:40,20.16,278.80,,,,
2774,06/07/2022 16:21:50,20.16,247.52,,,,
2775,06/07/2022 16:22:00,20.07,259.92,,,,
2776,06/07/2022 16:22:10,19.99,257.60,,,,
2777,06/07/2022 16:22:20,19.95,260.72,,,,
2778,06/07/2022 16:22:30,19.86,259.92,,,,
2779,06/07/2022 16:22:40,19.86,259.92,,,,
2780,06/07/2022 16:22:50,19.77,260.72,,,,
2781,06/07/2022 16:23:00,19.77,260.72,,,,
2782,06/07/2022 16:23:10,19.73,260.72,,,,
2783,06/07/2022 16:23:20,19.65,260.72,,,,
2784,06/07/2022 16:23:30,19.69,260.72,,,,
2785,06/07/2022 16:23:40,19.60,260.72,,,,
2786,06/07/2022 16:23:50,19.56,260.72,,,,
2787,06/07/2022 16:24:00,19.47,260.72,,,,
2788,06/07/2022 16:24:10,19.47,260.72,,,,
2789,06/07/2022 16:24:20,19.43,259.20,,,,
2790,06/07/2022 16:24:30,19.35,257.60,,,,
2791,06/07/2022 16:24:40,19.30,252.96,,,,
2792,06/07/2022 16:24:50,19.30,225.52,,,,
2793,06/07/2022 16:25:00,19.26,217.76,,,,
2794,06/07/2022 16:25:10,19.22,177.20,,,,
2795,06/07/2022 16:25:20,19.22,100.64,,,,
2796,06/07/2022 16:25:30,19.26,21.03,,,,
2797,06/07/2022 16:25:40,19.35,33.12,,,,
2798,06/07/2022 16:25:50,19.47,38.95,,,,
2799,06/07/2022 16:26:00,19.52,38.61,,,,
2800,06/07/2022 16:26:10,19.47,38.61,,,,
2801,06/07/2022 16:26:20,19.39,39.34,,,,
2802,06/07/2022 16:26:30,19.35,38.95,,,,
2803,06/07/2022 16:26:40,19.22,39.34,,,,
2804,06/07/2022 16:26:50,19.13,38.61,,,,
2805,06/07/2022 16:27:00,19.05,39.00,,,,
2806,06/07/2022 16:27:10,18.96,39.00,,,,
2807,06/07/2022 16:27:20,18.87,38.61,,,,
2808,06/07/2022 16:27:30,18.79,39.00,,,,
2809,06/07/2022 16:27:40,18.66,38.61,,,,
2810,06/07/2022 16:27:50,18.62,39.00,,,,
2811,06/07/2022 16:28:00,18.57,39.00,,,,
2812,06/07/2022 16:28:10,18.44,39.00,,,,
2813,06/07/2022 16:28:20,18.36,39.00,,,,
2814,06/07/2022 16:28:30,18.27,38.18,,,,
2815,06/07/2022 16:28:40,18.19,39.39,,,,
2816,06/07/2022 16:28:50,18.19,39.39,,,,
2817,06/07/2022 16:29:00,18.10,39.39,,,,
2818,06/07/2022 16:29:10,18.02,39.39,,,,
2819,06/07/2022 16:29:20,17.97,39.39,,,,
2820,06/07/2022 16:29:30,17.93,39.39,,,,
2821,06/07/2022 16:29:40,17.89,39.39,,,,
2822,06/07/2022 16:29:50,17.84,39.39,,,,
2823,06/07/2022 16:30:00,17.80,39.00,,,,
2824,06/07/2022 16:30:10,17.76,38.56,,,,
2825,06/07/2022 16:30:20,17.72,38.22,,,,
2826,06/07/2022 16:30:30,17.63,38.22,,,,
2827,06/07/2022 16:30:40,17.54,38.22,,,,
2828,06/07/2022 16:30:50,17.59,39.39,,,,
2829,06/07/2022 16:31:00,17.54,39.39,,,,
2830,06/07/2022 16:31:10,17.54,39.39,,,,
2831,06/07/2022 16:31:20,17.46,39.00,,,,
2832,06/07/2022 16:31:30,17.41,39.00,,,,
2833,06/07/2022 16:31:40,17.37,39.00,,,,
2834,06/07/2022 16:31:50,17.37,39.00,,,,
2835,06/07/2022 16:32:00,17.33,39.00,,,,
2836,06/07/2022 16:32:10,17.29,39.00,,,,
2837,06/07/2022 16:32:20,17.29,38.22,,,,
2838,06/07/2022 16:32:30,17.20,39.39,,,,
2839,06/07/2022 16:32:40,17.20,38.22,,,,
2840,06/07/2022 16:32:50,17.16,38.61,,,,
2841,06/07/2022 16:33:00,17.11,38.61,,,,
2842,06/07/2022 16:33:10,17.07,38.61,,,,
2843,06/07/2022 16:33:20,17.03,37.01,,,,
2844,06/07/2022 16:33:30,17.03,35.84,,,,
2845,06/07/2022 16:33:40,17.03,39.00,,,,
2846,06/07/2022 16:33:50,16.99,39.00,,,,
2847,06/07/2022 16:34:00,16.94,39.00,,,,
2848,06/07/2022 16:34:10,16.94,38.61,,,,
2849,06/07/2022 16:34:20,16.90,39.00,,,,
2850,06/07/2022 16:34:30,16.90,39.00,,,,
2851,06/07/2022 16:34:40,16.86,39.00,,,,
2852,06/07/2022 16:34:50,16.77,38.61,,,,
2853,06/07/2022 16:35:00,16.77,37.79,,,,
2854,06/07/2022 16:35:10,16.77,39.00,,,,
2855,06/07/2022 16:35:20,16.73,39.00,,,,
2856,06/07/2022 16:35:30,16.73,39.00,,,,
2857,06/07/2022 16:35:40,16.69,38.61,,,,
2858,06/07/2022 16:35:50,16.69,38.61,,,,
2859,06/07/2022 16:36:00,16.64,38.22,,,,
2860,06/07/2022 16:36:10,16.64,39.00,,,,
2861,06/07/2022 16:36:20,16.64,39.00,,,,
2862,06/07/2022 16:36:30,16.60,38.61,,,,
2863,06/07/2022 16:36:40,16.56,38.61,,,,
2864,06/07/2022 16:36:50,16.60,38.61,,,,
2865,06/07/2022 16:37:00,16.56,38.22,,,,
2866,06/07/2022 16:37:10,16.56,38.61,,,,
2867,06/07/2022 16:37:20,16.51,37.84,,,,
2868,06/07/2022 16:37:30,16.51,36.62,,,,
2869,06/07/2022 16:37:40,16.51,38.61,,,,
2870,06/07/2022 16:37:50,16.47,38.61,,,,
2871,06/07/2022 16:38:00,16.51,38.61,,,,
2872,06/07/2022 16:38:10,16.47,38.61,,,,
2873,06/07/2022 16:38:20,16.43,38.61,,,,
2874,06/07/2022 16:38:30,16.43,39.00,,,,
